tree_entry,energy_deposited_vlm4_keV,gamma_entered_vlm4,energy_deposited_vlm5_keV,gamma_entered_vlm5
4208,0.0,False,0.0,False
4209,0.0,False,0.0,False
4210,0.0,False,0.0,False
4211,0.0,False,0.0,False
4212,0.0,False,0.0,False
4213,0.0,False,0.0,False
4214,0.0,False,0.0,False
4215,0.0,False,0.0,False
4216,0.0,False,0.0,False
4217,0.0,False,0.0,False
4218,0.0,False,0.0,False
4219,0.0,False,0.0,False
4220,0.0,False,0.0,False
4221,0.0,False,0.0,False
4222,0.0,False,0.0,False
4223,0.0,False,0.0,False
4224,0.0,False,0.0,False
4225,0.0,False,0.0,False
4226,0.0,False,0.0,False
4227,0.0,False,0.0,False
4228,0.0,False,0.0,False
4229,0.0,False,0.0,False
4230,0.0,False,0.0,False
4231,0.0,False,0.0,False
4232,0.0,False,0.0,False
4233,0.0,False,0.0,False
4234,0.0,False,0.0,False
4235,0.0,False,0.0,False
4236,0.0,False,0.0,False
4237,0.0,False,0.0,False
4238,0.0,False,0.0,False
4239,0.0,False,0.0,False
4240,0.0,False,0.0,False
4241,0.0,False,0.0,False
4242,0.0,False,0.0,False
4243,0.0,False,0.0,False
4244,0.0,False,0.0,False
4245,0.0,False,0.0,False
4246,0.0,False,0.0,False
4247,0.0,False,0.0,False
4248,0.0,False,0.0,False
4249,0.0,False,0.0,False
4250,0.0,False,0.0,False
4251,0.0,False,0.0,False
4252,0.0,False,0.0,False
4253,0.0,False,0.0,False
4254,0.0,False,0.0,False
4255,0.0,False,0.0,False
4256,0.0,False,0.0,False
4257,0.0,False,0.0,False
4258,0.0,False,0.0,False
4259,0.0,False,0.0,False
4260,0.0,False,0.0,False
4261,0.0,False,0.0,False
4262,0.0,False,0.0,False
4263,0.0,False,0.0,False
4264,0.0,False,0.0,False
4265,0.0,False,0.0,False
4266,0.0,False,0.0,False
4267,0.0,False,0.0,False
4268,0.0,False,0.0,False
4269,0.0,False,0.0,False
4270,0.0,False,0.0,False
4271,0.0,False,0.0,False
4272,0.0,False,0.0,False
4273,0.0,False,0.0,False
4274,0.0,False,0.0,False
4275,0.0,False,0.0,False
4276,0.0,False,0.0,False
4277,0.0,False,0.0,False
4278,0.0,False,0.0,False
4279,0.0,False,0.0,False
4280,0.0,False,0.0,False
4281,0.0,True,0.0,False
4282,0.0,False,0.0,False
4283,0.0,False,0.0,False
4284,0.0,False,0.0,False
4285,0.0,False,0.0,False
4286,0.0,False,0.0,False
4287,0.0,False,0.0,False
4288,0.0,False,0.0,False
4289,0.0,False,0.0,False
4290,0.0,False,0.0,False
4291,0.0,False,0.0,False
4292,0.0,False,0.0,False
4293,0.0,False,0.0,False
4294,0.0,False,0.0,False
4295,0.0,False,0.0,False
4296,0.0,False,0.0,False
4297,0.0,False,0.0,False
4298,0.0,False,0.0,False
4299,0.0,False,0.0,False
4300,0.0,False,0.0,False
4301,0.0,False,0.0,False
4302,0.0,False,0.0,False
4303,0.0,False,0.0,False
4304,0.0,False,0.0,False
4305,0.0,False,0.0,False
4306,0.0,False,0.0,False
4307,0.0,False,0.0,False
4308,0.0,False,0.0,False
4309,0.0,False,0.0,False
4310,0.0,True,0.0,False
4311,0.0,False,0.0,False
4312,0.0,False,0.0,False
4313,0.0,False,0.0,False
4314,0.0,False,0.0,False
4315,0.0,False,0.0,False
4316,0.0,False,0.0,False
4317,0.0,False,0.0,False
4318,0.0,False,0.0,False
4319,0.0,False,0.0,False
4320,0.0,False,0.0,False
4321,0.0,False,0.0,False
4322,0.0,False,0.0,False
4323,0.0,False,0.0,False
4324,0.0,False,0.0,False
4325,0.0,False,0.0,False
4326,0.0,False,0.0,False
4327,0.0,False,0.0,False
4328,0.0,False,0.0,False
4329,0.0,False,0.0,False
4330,0.0,False,0.0,False
4331,0.0,False,0.0,False
4332,0.0,False,0.0,False
4333,0.0,False,0.0,False
4334,0.0,False,0.0,False
4335,0.0,False,0.0,False
4336,0.0,False,0.0,False
4337,0.0,False,0.0,False
4338,0.0,False,0.0,False
4339,0.0,False,0.0,False
4340,0.0,False,0.0,False
4341,0.0,False,0.0,False
4342,0.0,False,0.0,False
4343,0.0,False,0.0,False
4344,0.0,False,0.0,False
4345,0.0,False,0.0,False
4346,0.0,False,0.0,False
4347,0.0,False,0.0,False
4348,0.0,False,0.0,False
4349,0.0,False,0.0,False
4350,0.0,False,0.0,False
4351,0.0,False,0.0,False
4352,0.0,False,0.0,False
4353,0.0,False,0.0,False
4354,0.0,False,0.0,False
4355,0.0,False,0.0,False
4356,0.0,False,0.0,False
4357,0.0,False,0.0,False
4358,0.0,False,0.0,False
4359,0.0,False,0.0,False
4360,0.0,False,0.0,False
4361,0.0,False,0.0,False
4362,0.0,False,0.0,False
4363,0.0,False,0.0,False
4364,0.0,False,0.0,False
4365,0.0,False,0.0,False
4366,0.0,False,0.0,False
4367,0.0,False,0.0,False
4368,0.0,False,0.0,False
4369,0.0,False,0.0,False
4370,0.0,False,0.0,False
4371,0.0,False,0.0,False
4372,0.0,False,0.0,False
4373,0.0,False,0.0,False
4374,0.0,False,0.0,False
4375,0.0,False,0.0,False
4376,0.0,False,0.0,False
4377,0.0,False,0.0,False
4378,0.0,False,0.0,False
4379,0.0,False,0.0,False
4380,0.0,False,0.0,False
4381,0.0,False,163.12035448151985,True
4382,0.0,False,0.0,False
4383,0.0,False,0.0,False
4384,0.0,False,0.0,False
4385,0.0,False,0.0,False
4386,0.0,False,0.0,False
4387,0.0,False,0.0,False
4388,0.0,False,0.0,False
4389,0.0,False,0.0,False
4390,0.0,False,0.0,False
4391,0.0,False,0.0,False
4392,0.0,False,0.0,False
4393,0.0,False,0.0,False
4394,0.0,False,0.0,False
4395,0.0,False,0.0,False
4396,0.0,False,0.0,False
4397,0.0,False,0.0,False
4398,0.0,False,0.0,False
4399,0.0,False,0.0,False
4400,0.0,False,0.0,False
4401,0.0,False,0.0,False
4402,0.0,False,0.0,False
4403,0.0,False,0.0,False
4404,0.0,False,0.0,False
4405,0.0,False,0.0,False
4406,0.0,False,0.0,False
4407,0.0,False,0.0,False
4408,0.0,False,0.0,False
4409,0.0,False,0.0,False
4410,0.0,False,0.0,False
4411,0.0,False,0.0,False
4412,0.0,False,0.0,False
4413,0.0,False,0.0,False
4414,0.0,False,0.0,False
4415,0.0,False,0.0,False
4416,0.0,False,0.0,False
4417,0.0,False,0.0,False
4418,0.0,False,0.0,False
4419,0.0,False,0.0,False
4420,0.0,False,0.0,False
4421,0.0,False,0.0,True
4422,0.0,False,0.0,False
4423,0.0,False,0.0,False
4424,0.0,False,0.0,False
4425,0.0,False,0.0,False
4426,0.0,False,0.0,False
4427,0.0,False,0.0,False
4428,0.0,False,0.0,False
4429,0.0,False,0.0,False
4430,0.0,False,0.0,False
4431,0.0,True,0.0,False
4432,0.0,False,0.0,False
4433,0.0,False,0.0,False
4434,0.0,False,0.0,False
4435,0.0,False,0.0,False
4436,0.0,False,0.0,False
4437,0.0,False,0.0,False
4438,0.0,False,0.0,False
4439,0.0,False,0.0,False
4440,0.0,False,0.0,False
4441,0.0,False,0.0,False
4442,0.0,False,0.0,False
4443,0.0,False,0.0,False
4444,0.0,False,0.0,False
4445,0.0,False,0.0,False
4446,0.0,False,0.0,False
4447,0.0,False,0.0,False
4448,0.0,False,0.0,False
4449,0.0,False,0.0,False
4450,0.0,False,0.0,False
4451,0.0,False,0.0,False
4452,0.0,False,0.0,False
4453,0.0,False,0.0,False
4454,0.0,False,0.0,False
4455,0.0,False,0.0,False
4456,0.0,False,0.0,False
4457,0.0,False,0.0,False
4458,0.0,False,0.0,False
4459,0.0,False,0.0,False
4460,0.0,False,0.0,False
4461,0.0,False,0.0,False
4462,0.0,False,0.0,False
4463,0.0,False,0.0,False
4464,0.0,False,0.0,False
4465,0.0,False,0.0,False
4466,0.0,False,0.0,False
4467,0.0,False,0.0,False
4468,0.0,False,0.0,False
4469,0.0,False,0.0,False
4470,0.0,False,0.0,False
4471,0.0,False,0.0,False
4472,0.0,False,0.0,False
4473,0.0,False,0.0,False
4474,0.0,False,0.0,False
4475,0.0,False,0.0,False
4476,0.0,False,0.0,False
4477,0.0,False,0.0,False
4478,0.0,False,0.0,False
4479,0.0,False,0.0,False
4480,0.0,False,0.0,False
4481,0.0,False,0.0,False
4482,0.0,False,0.0,False
4483,0.0,False,0.0,False
4484,0.0,False,0.0,False
4485,0.0,False,0.0,False
4486,0.0,False,0.0,False
4487,0.0,False,0.0,False
4488,0.0,False,0.0,False
4489,0.0,False,0.0,False
4490,0.0,False,0.0,False
4491,0.0,False,0.0,False
4492,0.0,False,0.0,False
4493,0.0,False,0.0,False
4494,0.0,False,0.0,False
4495,0.0,False,0.0,False
4496,0.0,False,0.0,False
4497,0.0,False,0.0,False
4498,0.0,False,0.0,False
4499,0.0,False,0.0,False
4500,0.0,False,0.0,False
4501,0.0,False,0.0,False
4502,0.0,False,0.0,False
4503,0.0,False,0.0,False
4504,0.0,False,0.0,False
4505,0.0,False,0.0,False
4506,0.0,False,0.0,False
4507,0.0,False,0.0,False
4508,0.0,False,0.0,False
4509,0.0,False,0.0,False
4510,0.0,False,0.0,False
4511,0.0,False,0.0,True
4512,0.0,False,0.0,False
4513,0.0,False,0.0,False
4514,0.0,False,0.0,False
4515,0.0,False,0.0,False
4516,0.0,False,0.0,False
4517,0.0,False,0.0,False
4518,0.0,False,0.0,False
4519,0.0,False,0.0,False
4520,0.0,False,0.0,False
4521,0.0,False,0.0,False
4522,0.0,False,0.0,False
4523,0.0,False,0.0,False
4524,0.0,False,0.0,False
4525,0.0,False,0.0,False
4526,0.0,False,0.0,False
4527,0.0,False,0.0,False
4528,0.0,False,0.0,False
4529,0.0,False,0.0,False
4530,0.0,False,0.0,False
4531,0.0,False,0.0,False
4532,0.0,False,0.0,False
4533,0.0,False,0.0,False
4534,0.0,False,0.0,False
4535,0.0,False,0.0,False
4536,0.0,False,0.0,False
4537,0.0,False,0.0,False
4538,0.0,False,0.0,False
4539,0.0,False,0.0,False
4540,0.0,False,0.0,False
4541,0.0,True,0.0,False
4542,0.0,False,0.0,False
4543,0.0,False,0.0,False
4544,0.0,False,0.0,False
4545,0.0,False,0.0,False
4546,0.0,False,0.0,False
4547,0.0,False,0.0,False
4548,0.0,False,0.0,False
4549,0.0,False,0.0,False
4550,0.0,False,0.0,False
4551,0.0,False,0.0,False
4552,0.0,False,0.0,False
4553,0.0,False,0.0,False
4554,0.0,False,0.0,False
4555,0.0,False,0.0,False
4556,0.0,False,0.0,False
4557,0.0,False,0.0,False
4558,0.0,False,0.0,False
4559,0.0,False,0.0,False
4560,0.0,False,0.0,False
4561,0.0,False,0.0,False
4562,0.0,False,0.0,False
4563,0.0,False,0.0,False
4564,0.0,False,0.0,False
4565,0.0,False,0.0,False
4566,0.0,False,0.0,False
4567,0.0,False,0.0,False
4568,0.0,False,0.0,False
4569,0.0,False,0.0,False
4570,0.0,False,0.0,False
4571,0.0,False,0.0,False
4572,0.0,False,0.0,False
4573,0.0,False,0.0,False
4574,0.0,False,0.0,False
4575,0.0,False,0.0,False
4576,0.0,False,0.0,False
4577,0.0,False,0.0,False
4578,0.0,False,0.0,False
4579,0.0,False,0.0,False
4580,0.0,False,0.0,False
4581,0.0,False,0.0,False
4582,0.0,False,0.0,False
4583,0.0,False,0.0,False
4584,0.0,False,0.0,False
4585,0.0,False,0.0,False
4586,0.0,False,0.0,False
4587,0.0,False,0.0,False
4588,0.0,False,0.0,False
4589,0.0,False,0.0,False
4590,0.0,False,0.0,False
4591,0.0,False,0.0,False
4592,0.0,False,0.0,False
4593,0.0,False,0.0,False
4594,0.0,False,0.0,False
4595,0.0,False,0.0,False
4596,0.0,False,0.0,False
4597,0.0,False,0.0,False
4598,0.0,False,0.0,False
4599,0.0,False,0.0,False
4600,0.0,False,0.0,False
4601,0.0,False,0.0,False
4602,0.0,False,0.0,False
4603,0.0,False,0.0,False
4604,0.0,False,0.0,False
4605,0.0,False,0.0,False
4606,0.0,False,0.0,False
4607,0.0,False,0.0,False
4608,0.0,False,0.0,False
4609,0.0,False,0.0,False
4610,0.0,False,0.0,False
4611,0.0,False,0.0,False
4612,0.0,False,0.0,False
4613,0.0,False,0.0,False
4614,0.0,False,0.0,False
4615,0.0,False,0.0,False
4616,0.0,False,0.0,False
4617,0.0,False,0.0,False
4618,0.0,False,0.0,False
4619,0.0,False,0.0,False
4620,0.0,False,0.0,False
4621,0.0,False,0.0,False
4622,0.0,False,0.0,False
4623,0.0,False,0.0,False
4624,0.0,False,0.0,False
4625,0.0,False,0.0,False
4626,0.0,False,0.0,False
4627,0.0,False,0.0,False
4628,0.0,False,0.0,False
4629,0.0,False,0.0,False
4630,0.0,True,0.0,False
4631,0.0,False,0.0,False
4632,0.0,False,0.0,False
4633,0.0,False,0.0,False
4634,0.0,False,0.0,False
4635,0.0,False,0.0,False
4636,0.0,False,0.0,False
4637,0.0,False,0.0,False
4638,0.0,False,0.0,False
4639,0.0,False,0.0,False
4640,0.0,False,0.0,False
4641,0.0,False,0.0,False
4642,0.0,False,0.0,False
4643,0.0,False,0.0,False
4644,0.0,False,0.0,False
4645,0.0,False,0.0,False
4646,0.0,False,0.0,False
4647,0.0,False,0.0,False
4648,0.0,False,0.0,False
4649,0.0,False,0.0,False
4650,0.0,False,0.0,False
4651,0.0,False,0.0,False
4652,0.0,False,0.0,False
4653,0.0,False,0.0,False
4654,0.0,False,0.0,False
4655,0.0,False,0.0,False
4656,0.0,False,0.0,False
4657,0.0,False,0.0,False
4658,0.0,False,0.0,False
4659,0.0,False,0.0,False
4660,0.0,False,0.0,False
4661,0.0,False,0.0,False
4662,0.0,False,0.0,False
4663,0.0,False,0.0,False
4664,0.0,False,0.0,False
4665,0.0,False,0.0,False
4666,0.0,False,0.0,False
4667,0.0,False,0.0,False
4668,0.0,False,0.0,False
4669,0.0,False,0.0,False
4670,0.0,False,0.0,False
4671,0.0,False,0.0,False
4672,0.0,False,0.0,False
4673,0.0,False,0.0,False
4674,0.0,False,0.0,False
4675,0.0,False,0.0,False
4676,0.0,False,0.0,False
4677,0.0,False,0.0,False
4678,0.0,False,0.0,False
4679,0.0,False,0.0,False
4680,0.0,False,0.0,False
4681,0.0,False,0.0,False
4682,0.0,False,0.0,False
4683,0.0,False,0.0,False
4684,0.0,False,0.0,False
4685,0.0,False,0.0,False
4686,0.0,False,0.0,False
4687,0.0,False,0.0,False
4688,0.0,False,0.0,False
4689,0.0,False,0.0,False
4690,0.0,False,0.0,False
4691,0.0,False,0.0,False
4692,0.0,False,0.0,False
4693,0.0,False,0.0,False
4694,0.0,False,0.0,True
4695,0.0,False,0.0,False
4696,0.0,False,0.0,False
4697,0.0,False,0.0,False
4698,0.0,False,0.0,False
4699,0.0,False,0.0,False
4700,0.0,False,0.0,False
4701,0.0,False,0.0,False
4702,0.0,False,0.0,False
4703,0.0,False,0.0,False
4704,0.0,False,0.0,False
4705,0.0,False,0.0,False
4706,0.0,False,0.0,False
4707,0.0,False,0.0,False
4708,0.0,False,0.0,False
4709,0.0,False,0.0,False
4710,0.0,False,0.0,False
4711,0.0,False,0.0,False
4712,0.0,False,0.0,False
4713,0.0,False,0.0,False
4714,0.0,False,0.0,False
4715,0.0,False,0.0,False
4716,0.0,False,0.0,False
4717,0.0,False,0.0,False
4718,0.0,False,0.0,False
4719,0.0,False,0.0,False
4720,0.0,False,0.0,False
4721,0.0,False,0.0,False
4722,0.0,False,0.0,False
4723,0.0,False,0.0,False
4724,0.0,False,0.0,False
4725,0.0,False,0.0,False
4726,0.0,False,0.0,False
4727,0.0,False,0.0,False
4728,0.0,False,0.0,False
4729,0.0,False,0.0,False
4730,0.0,False,0.0,False
4731,0.0,False,0.0,False
4732,0.0,False,0.0,False
4733,0.0,False,0.0,False
4734,0.0,False,0.0,False
4735,0.0,False,0.0,False
4736,0.0,False,0.0,False
4737,0.0,False,0.0,False
4738,0.0,False,0.0,False
4739,0.0,False,0.0,False
4740,0.0,False,0.0,False
4741,0.0,False,0.0,True
4742,0.0,False,0.0,False
4743,0.0,False,0.0,False
4744,0.0,False,0.0,False
4745,0.0,False,0.0,False
4746,0.0,False,0.0,False
4747,0.0,False,0.0,False
4748,0.0,False,0.0,False
4749,0.0,False,0.0,False
4750,0.0,False,0.0,False
4751,0.0,True,0.0,False
4752,0.0,False,0.0,False
4753,0.0,False,0.0,False
4754,0.0,False,0.0,False
4755,0.0,False,0.0,False
4756,0.0,False,0.0,False
4757,0.0,False,0.0,False
4758,0.0,False,0.0,False
4759,0.0,False,0.0,False
4760,0.0,False,0.0,False
4761,0.0,False,0.0,False
4762,0.0,False,0.0,False
4763,0.0,False,0.0,False
4764,0.0,False,0.0,False
4765,0.0,False,0.0,False
4766,0.0,False,0.0,False
4767,0.0,False,0.0,False
4768,0.0,False,0.0,False
4769,0.0,False,0.0,False
4770,0.0,False,0.0,False
4771,0.0,False,0.0,False
4772,0.0,False,0.0,False
4773,0.0,False,0.0,False
4774,0.0,False,0.0,False
4775,0.0,False,0.0,False
4776,0.0,False,0.0,False
4777,0.0,False,0.0,False
4778,0.0,False,0.0,False
4779,0.0,False,0.0,False
4780,0.0,False,0.0,False
4781,0.0,False,0.0,False
4782,0.0,False,0.0,False
4783,0.0,False,0.0,False
4784,0.0,False,0.0,False
4785,0.0,False,0.0,False
4786,0.0,False,0.0,False
4787,0.0,False,0.0,False
4788,0.0,False,0.0,False
4789,0.0,False,0.0,False
4790,0.0,False,0.0,False
4791,0.0,False,0.0,False
4792,0.0,False,0.0,False
4793,0.0,False,0.0,False
4794,0.0,False,0.0,False
4795,0.0,False,0.0,False
4796,0.0,False,0.0,False
4797,0.0,False,0.0,False
4798,0.0,False,0.0,False
4799,0.0,False,0.0,False
4800,0.0,False,0.0,False
4801,0.0,False,0.0,False
4802,0.0,False,0.0,False
4803,0.0,False,0.0,False
4804,0.0,False,0.0,False
4805,0.0,False,0.0,False
4806,0.0,False,0.0,False
4807,0.0,False,0.0,False
4808,0.0,False,0.0,False
4809,0.0,False,0.0,False
4810,0.0,False,0.0,False
4811,0.0,False,0.0,False
4812,0.0,False,0.0,False
4813,0.0,False,0.0,False
4814,0.0,False,0.0,False
4815,0.0,False,0.0,False
4816,0.0,False,0.0,False
4817,0.0,False,0.0,False
4818,0.0,False,0.0,False
4819,0.0,False,0.0,False
4820,0.0,False,0.0,False
4821,0.0,False,0.0,False
4822,0.0,False,0.0,False
4823,0.0,False,0.0,False
4824,0.0,False,0.0,False
4825,0.0,False,0.0,False
4826,0.0,False,0.0,False
4827,0.0,False,0.0,False
4828,0.0,False,0.0,False
4829,0.0,False,0.0,False
4830,0.0,False,0.0,False
4831,0.0,False,0.0,False
4832,0.0,False,0.0,False
4833,0.0,False,0.0,False
4834,0.0,False,0.0,False
4835,0.0,False,0.0,False
4836,0.0,False,0.0,False
4837,0.0,False,0.0,False
4838,0.0,False,0.0,False
4839,0.0,False,0.0,False
4840,0.0,False,0.0,False
4841,0.0,False,0.0,False
4842,0.0,False,0.0,False
4843,0.0,False,0.0,False
4844,0.0,False,0.0,False
4845,0.0,False,0.0,False
4846,0.0,False,0.0,False
4847,0.0,False,0.0,False
4848,0.0,False,0.0,False
4849,0.0,False,0.0,False
4850,0.0,False,0.0,False
4851,0.0,False,0.0,False
4852,0.0,False,0.0,False
4853,0.0,False,0.0,False
4854,0.0,False,0.0,False
4855,0.0,False,0.0,False
4856,0.0,False,0.0,False
4857,0.0,False,0.0,False
4858,0.0,False,0.0,False
4859,0.0,False,0.0,False
4860,0.0,False,0.0,False
4861,0.0,False,0.0,False
4862,0.0,False,0.0,False
4863,0.0,False,0.0,False
4864,0.0,False,0.0,False
4865,0.0,False,0.0,False
4866,0.0,False,0.0,False
4867,0.0,False,0.0,False
4868,0.0,False,0.0,False
4869,0.0,False,0.0,False
4870,0.0,False,0.0,False
4871,0.0,False,0.0,False
4872,0.0,False,0.0,False
4873,0.0,False,0.0,False
4874,0.0,False,0.0,False
4875,0.0,False,0.0,False
4876,0.0,False,0.0,False
4877,0.0,False,0.0,False
4878,0.0,False,0.0,False
4879,0.0,False,0.0,False
4880,0.0,False,0.0,False
4881,0.0,False,0.0,False
4882,0.0,False,0.0,False
4883,0.0,False,0.0,False
4884,0.0,False,0.0,False
4885,0.0,False,0.0,False
4886,0.0,False,0.0,False
4887,0.0,False,0.0,False
4888,0.0,False,0.0,False
4889,0.0,False,0.0,False
4890,0.0,False,0.0,False
4891,0.0,False,0.0,False
4892,0.0,False,0.0,False
4893,0.0,False,0.0,False
4894,0.0,False,0.0,False
4895,0.0,False,0.0,False
4896,0.0,False,0.0,False
4897,0.0,False,0.0,False
4898,0.0,False,0.0,False
4899,0.0,False,0.0,False
4900,0.0,False,0.0,False
4901,0.0,False,243.92960761104123,True
4902,0.0,False,0.0,False
4903,0.0,False,0.0,False
4904,0.0,False,0.0,False
4905,0.0,False,0.0,False
4906,0.0,False,0.0,False
4907,0.0,False,0.0,False
4908,0.0,False,0.0,False
4909,0.0,False,0.0,False
4910,0.0,False,0.0,False
4911,0.0,False,0.0,False
4912,0.0,False,0.0,False
4913,0.0,False,0.0,False
4914,0.0,False,0.0,False
4915,0.0,False,0.0,False
4916,0.0,False,0.0,False
4917,0.0,False,0.0,False
4918,0.0,False,0.0,False
4919,0.0,False,0.0,False
4920,0.0,False,0.0,False
4921,0.0,False,0.0,False
4922,0.0,False,0.0,False
4923,0.0,False,0.0,False
4924,0.0,False,0.0,False
4925,0.0,False,0.0,False
4926,0.0,False,0.0,False
4927,0.0,False,0.0,False
4928,0.0,False,0.0,False
4929,0.0,False,0.0,False
4930,0.0,False,0.0,False
4931,0.0,False,0.0,True
4932,0.0,False,0.0,False
4933,0.0,False,0.0,False
4934,0.0,False,0.0,False
4935,0.0,False,0.0,False
4936,0.0,False,0.0,False
4937,0.0,False,0.0,False
4938,0.0,False,0.0,False
4939,0.0,False,0.0,False
4940,0.0,False,0.0,False
4941,0.0,False,0.0,False
4942,0.0,False,0.0,False
4943,0.0,False,0.0,False
4944,0.0,False,0.0,False
4945,0.0,False,0.0,False
4946,0.0,False,0.0,False
4947,0.0,False,0.0,False
4948,0.0,False,0.0,False
4949,0.0,False,0.0,False
4950,0.0,False,0.0,False
4951,0.0,False,0.0,False
4952,0.0,False,0.0,False
4953,0.0,False,0.0,False
4954,0.0,False,0.0,False
4955,0.0,False,0.0,False
4956,0.0,False,0.0,False
4957,0.0,False,0.0,False
4958,0.0,False,0.0,False
4959,0.0,False,0.0,False
4960,0.0,False,0.0,False
4961,0.0,False,0.0,False
4962,0.0,False,0.0,False
4963,0.0,False,0.0,False
4964,0.0,False,0.0,False
4965,0.0,False,0.0,False
4966,0.0,False,0.0,False
4967,0.0,False,0.0,False
4968,0.0,False,0.0,False
4969,0.0,False,0.0,False
4970,0.0,False,0.0,False
4971,0.0,False,0.0,False
4972,0.0,False,0.0,False
4973,0.0,False,0.0,False
4974,0.0,False,0.0,False
4975,0.0,False,0.0,False
4976,0.0,False,0.0,False
4977,0.0,False,0.0,False
4978,0.0,False,0.0,False
4979,0.0,False,0.0,False
4980,0.0,False,0.0,False
4981,0.0,False,0.0,False
4982,0.0,False,0.0,False
4983,0.0,False,0.0,False
4984,0.0,False,0.0,False
4985,0.0,False,0.0,False
4986,0.0,False,0.0,False
4987,0.0,False,0.0,False
4988,0.0,False,0.0,False
4989,0.0,False,0.0,False
4990,0.0,False,0.0,False
4991,0.0,False,0.0,False
4992,0.0,False,0.0,False
4993,0.0,False,0.0,False
4994,0.0,False,0.0,False
4995,0.0,False,0.0,False
4996,0.0,False,0.0,False
4997,0.0,False,0.0,False
4998,0.0,False,0.0,False
4999,0.0,False,0.0,False
5000,0.0,False,0.0,False
5001,0.0,False,0.0,False
5002,0.0,False,0.0,False
5003,0.0,False,0.0,False
5004,0.0,False,0.0,False
5005,0.0,False,0.0,False
5006,0.0,False,0.0,False
5007,0.0,False,0.0,False
5008,0.0,False,0.0,False
5009,0.0,False,0.0,False
5010,0.0,False,0.0,False
5011,0.0,False,0.0,False
5012,0.0,False,0.0,False
5013,0.0,False,0.0,False
5014,0.0,False,0.0,False
5015,0.0,False,0.0,False
5016,0.0,False,0.0,False
5017,0.0,False,0.0,False
5018,0.0,False,0.0,False
5019,0.0,False,0.0,False
5020,0.0,False,0.0,False
5021,0.0,False,0.0,False
5022,0.0,False,0.0,False
5023,0.0,False,0.0,False
5024,0.0,False,0.0,False
5025,0.0,False,0.0,False
5026,0.0,False,0.0,False
5027,0.0,False,0.0,False
5028,0.0,False,0.0,False
5029,0.0,True,0.0,False
5030,0.0,False,0.0,False
5031,0.0,False,0.0,False
5032,0.0,False,0.0,False
5033,0.0,False,0.0,False
5034,0.0,False,0.0,False
5035,0.0,False,0.0,False
5036,0.0,False,0.0,False
5037,0.0,False,0.0,False
5038,0.0,False,0.0,False
5039,0.0,False,0.0,False
5040,0.0,False,0.0,False
5041,0.0,False,0.0,False
5042,0.0,False,0.0,False
5043,0.0,False,0.0,False
5044,0.0,False,0.0,False
5045,0.0,False,0.0,False
5046,0.0,False,0.0,False
5047,0.0,False,0.0,False
5048,0.0,False,0.0,False
5049,0.0,False,0.0,False
5050,0.0,False,0.0,False
5051,0.0,False,0.0,False
5052,0.0,False,0.0,False
5053,0.0,False,0.0,False
5054,0.0,False,0.0,False
5055,0.0,False,0.0,False
5056,0.0,False,0.0,False
5057,0.0,False,0.0,False
5058,0.0,False,0.0,False
5059,0.0,False,0.0,False
5060,0.0,False,0.0,False
5061,0.0,False,0.0,False
5062,0.0,False,0.0,False
5063,0.0,False,0.0,False
5064,0.0,False,0.0,False
5065,0.0,False,0.0,False
5066,0.0,False,0.0,False
5067,0.0,False,0.0,False
5068,0.0,False,0.0,False
5069,0.0,False,0.0,False
5070,0.0,False,0.0,False
5071,0.0,False,0.0,False
5072,0.0,False,0.0,False
5073,0.0,False,0.0,False
5074,0.0,False,0.0,False
5075,0.0,False,0.0,False
5076,0.0,False,0.0,False
5077,0.0,False,0.0,False
5078,0.0,False,0.0,False
5079,0.0,False,0.0,False
5080,0.0,False,0.0,False
5081,0.0,False,0.0,False
5082,0.0,False,0.0,False
5083,0.0,False,0.0,False
5084,0.0,False,0.0,False
5085,0.0,False,0.0,False
5086,0.0,False,0.0,False
5087,0.0,False,0.0,False
5088,0.0,False,0.0,False
5089,0.0,False,0.0,False
5090,0.0,False,0.0,False
5091,0.0,False,0.0,False
5092,0.0,False,0.0,False
5093,0.0,False,0.0,False
5094,0.0,False,0.0,False
5095,0.0,False,0.0,False
5096,0.0,False,0.0,False
5097,0.0,False,0.0,False
5098,0.0,False,0.0,False
5099,0.0,False,0.0,False
5100,0.0,False,0.0,False
5101,0.0,False,0.0,False
5102,0.0,False,0.0,False
5103,0.0,False,0.0,False
5104,0.0,False,0.0,False
5105,0.0,False,0.0,False
5106,0.0,False,0.0,False
5107,0.0,False,0.0,False
5108,0.0,False,0.0,False
5109,0.0,False,0.0,False
5110,0.0,False,0.0,False
5111,0.0,False,0.0,False
5112,0.0,False,0.0,False
5113,0.0,False,0.0,False
5114,0.0,False,0.0,False
5115,0.0,False,0.0,False
5116,0.0,False,0.0,False
5117,0.0,False,0.0,False
5118,0.0,False,0.0,False
5119,0.0,False,0.0,False
5120,0.0,False,0.0,False
5121,0.0,False,0.0,False
5122,0.0,False,0.0,False
5123,0.0,False,0.0,False
5124,0.0,False,0.0,False
5125,0.0,False,0.0,False
5126,0.0,False,0.0,False
5127,0.0,False,0.0,False
5128,0.0,False,0.0,False
5129,0.0,False,0.0,False
5130,0.0,False,0.0,False
5131,0.0,False,0.0,False
5132,0.0,False,0.0,False
5133,0.0,False,0.0,False
5134,0.0,False,0.0,False
5135,0.0,False,0.0,False
